never again will i click on a link that screams , & quot ; i 'm a spider , i 'm a spider & quot ; . i should have known better . yucky 
just got it today ! ! ! i 'm scared to really play it because it 's so new and pretty - i do n't want to hurt it or scratch it . lol 
back home from the racetrack . where we were rained out yet again ! but at least the & quot ; nitro dogs & quot ; were good . hot and spicy ! ! 
hey ! ! ! playon is working great now , well at & quot ; low & quot ; setting only . hey i 'm just happy i 'm getting streaming media , yeah 
today was so cool . i went to outback with my sisters , bruno 'n rick . and i really had so much fun . tomorrow is gon na be so much better , 
off for 7 days , yay me going to a wedding today ( saturday ) woohoo ! still a little uspet with the whole bf thing , now ex bf but oh well ! 
yay ! go make coffee , i 'm drinking mine right now ! stay awake ! i am lol , is baylor some kind of inside joke now ? haha & lt ; 3 
hi linda ! sorry aku baru liad updates km : d yup im in ! c'ya in jakarta ya ! ; d btw , r u makin a macaroni ? ? yummy . . 
oh , steve , when you wave at me , i feel a heartbeat ... it 's a lovebeat ... it 's a good vibration . though not as good as louisa 's ... 
& quot ; being confident of this very thing , that he who has begun a good work in you will complete it until the day of jesus christ & quot ; phil 1:6 
yes yes ! i still like to remember when it was fun to use & quot ; new tech & quot ; rather than having to use it or it becoming a standard . 
went 2 westfield kotara & amp ; theres 2 jb hi fi , spent $ 170 but now i have all boosh , ladyhawke , ramones , lily allen & amp ; blink 182 
tonight just did n't work out for me i guess ... owel tomorrow is a new day ! but i work at 8:30 am ! yay its may and only a month 1/2 left 
so , girl talk was amazingly awesome at elon ... mostly b/c he freaking crowd-surfed on top of me ! ! thanks for the persuasion to go , pam ! & lt ; 3 
god i hope so . but i doubt so . lol . do n't go then ! ! much safer here . oooh and you were watching the wiztech epi right ? xd hehe 
forgot about twitter . what a great way to end a great night . so happy . ( and not drunk ! wdf ! ) but atleast i got nobu in my belly ! 
... ive got some good cheesy pick up lines & quot ; if you were a booger i 'd pick you first & quot ; haahhahahha ! ! ! ! you have to laugh 
oh , and the letter was just about 4 pages with 0.5 & quot ; margins , comic sans and size 10 font , i must say i 'm quite proud of myself . 
i spended like 3 hours watching from first to last and sonny moore videos on youtube . fck mann . i think i fell in love again . ily sonny & lt ; 3 
as i admire my temple , i think about you & amp ; your kiss that 's so hard to break away from . worshiper , you know who you are night , tweeple 
gooooood morning sunshine ! ! ! ! ! ! still feeling sick ... still have tons of work to do , but birds sing and the sky is blue that 's a start ) 
how nice ! your blog in my reader under & quot ; best friends & quot ; - so be sure i 'll follow it we did n't take pics together in t.a ? 
freelance job : done ! i 'm now about to go to sleep . as someone who has lived on naps for the past week , you could say i am pretty excited . 
when will slash 's album be out ? soooo looking forwards to that ! ! really , i can not wait ! it 's gon na be soo sick ! xx hi to all 
it 's ace , and a well sneaky way to get fit i feel . oh , also , i wrote you a song ... it 's call get a day ticket for download 
as long as it 's a good fight at the front , may the best man win ! very happy to have you guys back , fp1 was a joy to listen to . 
i 've been thinking about it all day & amp ; i ca n't say it enough & gt ; grey gardens = amazing ! jessica lange & amp ; drew berrymore were breathtaking 
/eerie , how olds tha building ? whats it used 4 ? dyu mind me askn qs or wud u prefer2 just post ur updates & amp ; get on with it ? suz 
i have taken to hitting the b vits to boost me - after a few 22hr days in a row my immune cant be on form & amp ; needs help ! lol ! 
yes i did ! so awesome ! but his picture in the poster is taken long time ago ( last year ? ) .. but he look cooool ! ( as always ! ) 
i know , it is a great size . but it 's been such a pain ! i almost wan na take the best offer just to get it out of my life ! 
it 's 7:00am on a saturday , and i 'm awake . i 've been up since 5:43am . what is wrong with me ? off to get breakfast ... my tummy 's grumbling 
i ca n't believe it 's gon na rain all day today and up to tuesday ! ca n't we send some of this rain to where it 's needed , like central texas 
some people have brains the size of algae . of course , none of you on twitter meet this & quot ; criteria & quot ; . those who tweet are real smart . 
gunna go get wash and change ! watching one tree hill and jamming , til later ! hah i wonder who rang me last night , mabye it was afri ' : / . 
kite , please kindly pull me up , i wan na see the blue sky that you see thru ur eyes . feel the wind and look at that kite closely like u do 
went to bed at 3 and up at 7 ... its gunna last night longgg day ! yay ! there will be a wedding in 11 and a half hours ! congrats sister ! 
started working through my list of & quot ; things to do after leaving work & quot ; . 1 ) finish watching & quot ; how i met your mother & quot ; 
hubby , , has the day off ! ! ! on a saturday ! ! ! yay ! ! fun family day ahead of us ... after he finishes mowing the lawn ! ! 
ya hamachi is vpn system . if u r onl9 u can see my dsktp . i 'll buy cam most probably in july ( after exam ) . i have bolt dvd-rip . 
no we ate and then went to bed , lol . we r going out w/ my sis and her man . needed to save up my energy ! we r shopping today too 
lol ! ! ! i wasnt talking bout that luv ! ! ma & quot ; am i was talking about you being on ur coffee high ! ! caffine junkee ! ! lol 
'the sun upon the roof in winter . would draw you out like a flower . ' meet you at the statue in an hour . meet you at the statue in an hour 
ngh i 'm so sore from yesterday . rachel and i got our finances worked out for the house , things are looking good . now time for work . & lt ; 333 
aaaahhhh ! ! ! lol . maybe ? ? ? ? ! ! ! tight set list hey sweet was this your reply to me ? twitter bloomin confusing me ! ! ! lmao 
in the car : ] jammin to music & amp ; drinkin a mocha coffee yum ! feelin better now . goin to the bison 's game wit kaylyn & amp ; ms.burdzy soon 
at arrojo studios getting my hair & quot ; did & quot ; -- it 's not easy keeping up a color 200 shades lighter than what you were born with ! ! ! 
omg its raining ! ! ! ! ... .i should just go sit outside and get soaking wet ... .on second thought thats a bad idea . & gt ; . & lt ; 
& quot ; a hammering in my head do n't stop in a bullet train from tokyo to los angeles & quot ; ( 'hammering in my head & quot ; - garbage ) 
feeling bad for chrysler ... .it is a brand i grew up with . but i hate it i am big fan of audi ! ! but driving a land rover ) ) ) 
incubus.light grenades.anna-molly . ) ) ) & quot ; i picture your face at the back of my eyes , a fire in the attic , proof of the prize ... & quot ; 
i got a lot of tweets last night so i 'm sorry if i do n't get to yours have a great weekend everyone ! ! i know i 'm about to ; ) 
really ? ! ... .hum ... any special reason ? i would have to be ... erm ... .you ... lool ... it would be fun 2 be a amazing singer 4 the day 
it 's a new day . time to sit and do nothing for 15 hours . i 'm gon na be at home all day . call me if you wan na talk . 
gadget clear out ! - selling 37 & quot ; 720p tv ï¿½200 - xbox360 9games ( ghworld tour quiptment ) and other stuff ï¿½150 , wii + 3 games ï¿½130 . must go 
nkotb- are you down ? sarah -why yes , yes i am . let me know what time , i & quot ; ll be around for the afternoon , just picking up . 
there 's no better feeling than after a workout . you do n't & quot ; need & quot ; to workout since you 're in good shape , but its good to go 
hello , little bird ! i finally started on rick 's movie this morning & amp ; got to the part where you are about to save the day ! & lt ; 3 
watching icarly . its the one where the web show goes to the big screen & amp ; ribs & amp ; in the end , they get they 're web show back . 
i need few peoples for my next video ! if u have a camera and can record a quick thing 4 me let me know so i can tell u what thank u xoxox 
oh man , kevin 's so funny . & quot ; hey look , it 's a cloud shape like a rabbit . cuute ! & quot ; that 's my favorite line . 
you guys have a convention ? ? ? man ! ! ! i live in cali , anyways , i love the show , i 've seen the bloopers 2 , haha very funny 
thx ! i just love her . she is my best friend & amp ; i love having her around . as far as nick , i 'll take care of that for ya 
i love him , i love him , i love him ! ! bed time . : ] i 'm so happy mum forgives me.. i 'd rather die than that ever happen . 
you got my vote ! ! i know you 'll win but i got ta get my game on so i can come meet you love all the pics . keep on clicking . 
just got back home from an awesome day with my 12 year old son . good to be back home behind the gates . gon na put on a dvd , good night ! 
i have been 15 for an 1 and 43 minutes ! haha just thought i would tell ya that because i am not random at all ! i think faster than u ! ! 
good luck to gavin and dad today . you will do brilliant , and i 'll be shouting at you & quot ; run faster ! get a real job ! & quot ; 
the most fun i 've had ever lol the only thing id trade it for is to make rachel pop up here now lol i love her much more & lt ; - update 
nope , lol . i was looking through my ex 's tattoo magazine and saw a lobster , and i was like & quot ; i need one on me ! & quot ; 
yoooo there i neglected my twitter , but here is what i did : wedding , slept , shopping ( new hd ) , nandy 's specs , del borgo , sleep , wake 
odd combination - boy or girl ? my guess is boy . + whythehell would one admit that online ? ! & quot ; it 's lj & quot ; is answer enough . 
had a good mellow day , went to the oval ( kicked the footy ) , went to darby 's ( ate ) , came home nd watched the dragons beat the warriors ! 
have seen & quot ; wolverine & quot ; last night , now i am just waiting till it becomes june 24 so i can watch transformers 2 : revenge of the fallen nice 
hii xx my best mates and my family mean the total world and universe to me ... i love them soo much & lt ; 3 chloe i hope u have a fantastic day 
i do n't know anything ï¿½ï¿½ ' and if u want to be the new cancer , ok , but i do n't want it and i 'm your best friend so shut up 
finally finished drawing edward & amp ; & amp ; bella.. yayy ! ! proud of myself *grin* ... .cake & amp ; & amp ; twilight with my lil sister in a bit.. 
hehe i likes my profile pic . me and my fave teddy . & lt ; 3 watching the logies red carpet ... man they crap on ... just get to the awards . 
nina : lol that was funny ! ! ! ! ha omg seriously thats only allowed when were on our chairs ! ! ! ha lol ! love it ! ! nice nice xx 
heyya all , whats up woth u guys ? cudnt be here in the circuit fr two days..so , whats new ? ( if anything ) ..and is there any gupshup goin on ? 
tired but happy because everything takes place well . i listen to the music & quot ; ca n't read my , ca n't read my , no he ca n't read my pokerface 
reading twilight yep sounds good ! sad to not be able to see jonas : ' ( i 'm gon na finish the book and watch the movie : p nice day ; ) 
watched & quot ; the forbidden kingdom & quot ; last night , quite an interesting take on the monkey king story . we miss the old show , have to get the dvd 
but i did see it ... did you figure that ? it 's why i confessed it was the last night & amp ; there was one seat left ( called hal4king ! ) 
hatton called me last night , saying he proved how dedicated he was to the movement , i said & quot ; no dickhead its the locked out movement ! & quot ; ... 
it 's has been raining here for the last 3 days but , the way i see it , if you want the rainbow : you got ta put up with the rain . 
ahh , download xong windows7 rc r ? i mï¿½ ? ? a dvd rewrite v ? t trï¿½n cï¿½ng ty r ? i . ch ? ng cï¿½ ? ? a mï¿½ burn 
daughter is forcing me to watch over the hedge and play the dora memory game ... .but she said & quot ; i love you mom & quot ; so it 's ok ! 
wow jonathan is on here tweeting this thing up and donnie and jordan are not where are u guys ? ? ? ? joey it 's being 3 days since u were on . 
no longer dark outside but still no sun . first bathroom break : near csusb . i see a mcdonald 's ! cold coffee ... yes . oh . i need gas too . 
is listening to & quot ; ca n't live a day without you by avalon & quot ; ..one of the best song i ever heard ! you should listen to it too ... 
so glad you guys made it safely & quot ; home & quot ; ( chicago is my home town . ) enjoy starbucks . u deserve it . u r my hero ! 
watched slumdog last night . it was so good ! now , i 'm up . eating then playing kingdom hearts . i may still be a little boy at heart . hahah ! 
there should be a & quot ; chant of the year award & quot ; for the kop singing & quot ; you should have stayed on the telly & quot ; at shearer 
everyone keeps staring into the fridge hoping something they like will appear ... & quot ; poof ! & quot ; ... .does n't work that way kids ! on my way ... . 
milf here today again . and her hair is down . mm . she was all grins when i ran into her . woo ! we will see if our breaks line up . 
oh my gosh ! i do n't know what to make today , they are sunday , then i listen demi lovato & lt ; 3 and everything goes well , hahaha ! ! 
ugh so last night was crazy , but fun michael left for his game , and everyone else is sleeping . anyone wan na hang later , maybe ? lex & lt ; 3 
i am using my reg dig cam ! big time amateur hour , but i am focusing on just doing it ! this is a big step for me . i edit too . 
we 're winning ? ! yuppiii ! ! ! and , btw , that 's not true ! 3 were positively diagnosed & amp ; 2 of those r already out of hospital . 
currently in a discussion with a mate about & quot ; him & quot ; . i think it 's about god , mate thinks it 's about gwb . who 's right ? 
no sleep 26 hours . two huge lawns to mow . and homework . lots . but that chick was a cool kid hit me up tonight if i make it past six ... 
oh ! that 's meee ! xd i only call you & quot ; you might have noticed & quot ; ! wuhu ! yeeah ! now i 'm popular ! *smile brightly* xd 
im hungry but if i eat ill only eat a load of crap : | haha . mm 6 dayyyys . i reckon elli is gon na text me or tell everyday until saturday 
alright , now that i finally woke my ass up late as usual ... .it 's coffee and green time ! the best part of waking up . yeah i 'm a dork . 
i despise mla format . it 's so annoying . or maybe i just hate writing essays in general . gah ! stupid school . birthday in 4 days ! ! ! ! ? 
yes im in love , now can someone help pull me out ! i dont want to get stuck kevjumba ! ! i hate what ur vids r doing to me im ur addict 
cant believe a lovely day like 2day n i 've had a 'do nothing ' day . had a kip this afternoon til 5 ! lazy or wot ! note : must do better 
( re : your 4st reply ) & quot ; nous sommes deux soers jummelles nï¿½es sous le signe des gï¿½meaux ! & quot ; will now be in my head all day . 
just got back from the cricket . wow ! had an absolute blast ... did you see me on tv ? ? ? hahaha ... am so wanting to go to another game . 
i bought a pc 4my 86yr old dad , like,2 yrs ago and he still does not know what the interweb is.i made the ie icon size of my head , o.k . ? 
how 'd u get that nick ? i got it from my cousins in mexico there was a song they would sing to me when we were kids & amp ; it stuck ! 
im writing a paper on & quot ; whuthering heights & quot ; have u read it ? i recommend it . i bet u have a ton of creative stuff in ur head 
i finally woke up @ 1ish & amp ; eating my 2nd meal . will be going 2 church @ 640pm - living stones community church reply @ me if u wan na go 
visited a recently opened new library in my county . all the books and dvds i got were brand new . nice . one selection was & quot ; beautiful code & quot ; 
david , please reply to me on twitter ? i love you so much see you jult 14th w/ demi ! & amp ; ca n't wait for hm tonight & lt ; 33 
i leave mother 's day ... well night . lol . but i 'm done with school in 3 days . & amp ; do n't think about the rest of your life . 
hey ! ! i 'm gon na be in pa mid-may ... we should try to connect ! ! you , me , & amp ; for lunch one day , perhaps ? ? 
i 'm glad you liked it ! yea , i mean what are they thinking some times ? haha . it was all in good fun i 'm glad i 'm not the only 
dear , why do you hate season 3 of lost ? but tricia tanaka is dead ! ! ! ! ! plus nikki and paulo . come on . love , yelena ( ... 
robert earl keen 's & quot ; feelin ' good again & quot ; makes me happy . still coulda used an extra day w/j but at least our toes are pretty from afar 
so i 'm peepn game i see where his head at , i 'm beginning to hate this nigga mayne . he is way mre difficult thn me ugh..cud b y i wnt em 
as adam sandler said in happy gilmore , & quot ; why do n't you just watch me , and make sure i do n't do anything stupid . okay ? & quot ; 
an then it is sent to ur recipient in 3 days..and it costs 1.99 per card . which if u think about it -- is cheaper than a card and postge ! ! ! 
hmmm ... well hate to say this but i woke up w/ a flu ... seriously ... imo it 's a normal flu tho ' i have no idea what the dif . is 
just realized that people sent me msgs , hmm . kinda late , but uhh . yea . & quot ; whats the best tuna . chicken of the sea & quot ; lol 
hey siobhan ! ! this is new to me too . i 'm not sure i get it either . everyone says it 's fun , so i thought i 'd try it ... 
i think i 'll just head to bed . woke up on the wrong side , or maybe i woke up on the right side and everyone else woke up on the wrong . 
funday ! swam w brianna amaris n andrew & amp ; they made me get into the cold pool : ' ( then back to maris ' n played an intense game of fooseball 
have you ever been , like , ooberly tired and were n't able to fall asleep ? it sucks . majorly . so , since im wide awake , talk to me tweeps ! 
thinks its sweet tht the white house is now tweeting ! ! haha had an awesome day with the fam and the bf ! ! ! studying for exam 1 then bed ! ! 
oh , i am fine . my justin voodoo doll is almost done ... i am kidding guys ... .. ( looks away ... .now , where did i put those pins ) .. 
& quot ; joey moments & quot ; soo funny ! & amp ; your picture is beautiful ! hope canada is still going well ( loved your blog ) you 're awesome ! 
you got ta be strong and put that foot down girlie ! ! do n't let him think that he has the upper hand ! ! show him who was the boss ! ! 
no , it 'll never end ! the laundry has captured you ! you are trappeded , i say ! trappeded ! ok , i 'll test & amp ; shut up now ... 
going to be excited , joyful , hoping in , trusting in , expecting from , and delighting in god ! yay ! i love god sooo much . ca n't get enough . 
ok jordan . enough . no more tink . come up with another word . what about & quot ; ittabucca good & quot ; , its a phrase my brother and i say 
justin , look for me on youtube soon ... once i get a video of me singing ( when i find a camera . : ] ) hope i talk to you soon . 
yes - notes - underline - stars , big & quot ; no 's & quot ; and & quot ; yes 's & quot ; do n't buy one of my used books 
i 'm thinking a verbizon must be some kind of animal . bonus : it just tried to change & quot ; eminem & quot ; to & quot ; ammonium & quot ; 
( me ) so how 's mac , like it ? ( boss ) awesome , but not compatible , ... not to our system but to our budget *ambil dell di injeg injeg* 
i just woke up and had lunch . wow , i 'm such a bum . wake up eat lunch , go to my computer and sleep again . welcome to my life . 
drunk in new jersey . i like americans & amp ; cancadians but also : yay for europeans in new jersey ; ) haha . i never want to leave & lt ; 3 
glad we can depend on each other in times of need ! have a super fantastic rest of your birthday ! ! ! ! p.s . we did 208 ! ! wtf ! ? 
what a fun night with , mel & amp ; . calling it a night . gym at 5am with saira . yes , call me crazy , but i call it dedication ! 
it says & quot ; 1 vote per valid email address per day & quot ; - i could vote about 15 times according to that , but once a day is good . 
i had to , but my parents do n't know i have my phone with me but i 'm gon na go in a few , wow was n't jonas amazing last night ? 
anthony hamilton is so amazing ! & quot ; i know what love 's all about & quot ; ... find what he 's singing about , u 're blessed meaningful music is beautiful 
good nite everyone ! best wishes on finals for the students out there & amp ; for the rest of u in the real world , try 2 enjoy ur work week ; -p 
i am just plum tired but ca n't sleep ... ... by the way in the south we said twitterpaited , anyone know what that means ? ? ? ? it 's bad ! 
hey again ! how 's filming of secret life going ? i was watching & quot ; my super sweet 16 the movie & quot ; today and saw you , great job ! 
just came home from a jam packed full day of fun ! ! ! ! ! ! brooke and i had a blast seeing the new hannah montana movie ... .it was good . 
thnx ! omg next time.. vip , please ! ! ! idc how much ! i would 've loved to scream random things at him & amp ; maybe get a respond ; ) 
first lesson in french done any men want to go swimming ? i dont know why ever language ive done starts with that hah & quot ; the man swims & quot ; lol 
my best friend is going to berkeley next year , what will i do without her ? ? i suppose i 'll just have to go up north and visit her often ! ! 
just watched the women . cute ! who did n't like it ... men ? pshawww . i saw the play last year too , love the idea of all women . liberating ! 
once again i 'm at a crossroads with my hair . what to do , what to do . should i cut , colour , braid . its winter and its exams soon . 
why do you have 3 'y 's in ur name ? anyway , hi ! post something . your page is empty ( ok , i 'll spell ur name right this time ) 
not sure i like this way to learn a new language i prefer to be & quot ; on location & quot ; , so i can practice , ask qs and get answers 
just saw an advert for attics to eden on tv out today and only ï¿½9.99 from hmv ... so i 'm not sure why i had to pay ï¿½13 at hmv ... never mind 
are n't randoms what it 's about ? ! ! ! i love that it 's star wars day - i did n't realise and i ca n't believe it 's almost over ! 
i feel so stupid for saying this , but ... . i do n't know how to twitter some one please help me . ppl please do not laugh , ok laugh but ... 
: : holy kraut . i can not stay up this late . but the book is done and in the author 's in box . tucking in with kitty-boys now . nighty-night . 
i knew there was a reason i hated cars ! 1. too slow ! 2. too big ! 3. i get car sick ! 4. motorbikes are much much much more fun ! ! 
i was thinking , & quot ; i never see her tweet. & quot ; well , duh - if i do n't follow you , i ca n't ! now i can . 
i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink ! ! i love you kay thanks a heap i win olivia 
i do n't feel too bad , but not sure to what i should attribute that . could be cold & amp ; flu meds ; nap ; alcohol ; or getting better ... 
mkay : / did you tell him on msn ? bfgurelgbsr yeah , i guess so , i do n't know if i like it , i 'll wait till i get your opinion 
i 've heard basment jaxx 's new song & quot ; raindrops & quot ; ... that 's fantastic ! ! ! and makes me dancing i ca n't wait fuji rock festival ... 
my goal is to live this month 1minute , 1 hour , 1 day at a time & amp ; to do now what i may have otherwise put off . so true ! 
60 days today i ca n't believe it 's been 2 months . i 'm nervous about what i 'm gon na say later . but i 'm gon na keep comin back . 
do n't worry , i wo n't i 'll send it to you as soon as i land in delhi . i 'll let you know about the price in a little while . 
sayin ' good morning to everybody in the office . . . must say & quot ; good morning to you & quot ; too ! greets from charlotte , nc , usa . 
back in the office after a great & quot ; student round-up event & quot ; last thu and fri. thank you very much for coming . i was great to meet y'all . 
i saw this 6 week diet that was no sugar , no rice , no wheat , no potatoes , as much protein as you want . so i just did no sugar . 
talkingwithtami morning ms. tammie ! your fam looked adorable in family circle i bought it & amp ; was like & quot ; see honey ? i talked to her & quot ; lol 
just woke up and washed up , i have class @ 10 till 11 then chillin in g building with my nigguhs . then my bby is coming over @ 3:30 ! ilh ? 
i got a full day of work today . ca n't wait in tell i get home for some beer and tv time but i got to make the money to get the beers 
had a heart to heart with his boy ( all good stuff , promise ! ) and is now a bit more smitten than before . fucking loves ! ! ( avi=hawt ! ) 
nicklaus ! ! ! ! ! iï¿½m mad i missed you out in va last night , i was gon na snatch you up and make you wifey ! ! ! 2009 is minee 
i 'm supposed to be bug fixing , and i 'm twittering , too . it 's not good enough . it 's twitter or work . bug fixing will have to go . 
hahas . dam tried . just nw got exam . don know how much i will get . . but i having fun today . with my pri sch friends until 5plus . =d 
it 's a good day ! the lake is a mirror , the kids are happy , and i get to clean the cabin today ... err two outta three ai n't bad ! 
in case no one gave you a heads up , at & amp ; t just put out an iphone app for account management ( mywireless ) i 'd love to see a review 
slept in , woke up with an iced coffee , lazed about & amp ; went out for a late lunch with the bf . it 's been a sweet little laid-back saturday . 
gasp -- 10 followers ! i feel almost famous . i used to think i would be famous when i grew up one day lol . oh well , cheers to norm peeps ! 
nanay cried after reading the card i gave her . hugged her and next thing i knew , i was crying , too ! haha we 're such cry babies . love her . 
ben i love yahh babe & lt ; 333 ! i miss you hope to see u tomorrow mommy i love you tomorrow happy mothers day ! happy mother day to all moms ! 
looong day ! 8 houuurs of work , then a 5 minute shower , then back out with shane , and now here man , i can hear my bed calllling a bunch ! 
did you see star trek yet ? i 've seen it , twice already ! i did n't like it the first time , the second time was way better ! ! ! hahaha 
& quot ; its a calander. & quot ; calendar ! & quot ; collander ! & quot ; bahaha , that part was hilarious , of course , the whole thing was hilarious 
i 'm one of them ... just got off phone w/ chanel i told he to tell u ur a brat for the temptation ... which i could n't pass up ! thanks ! 
going to bed . i love the jonas brothers ! ! the last time me and megan were together was the weekend of the premiere of jonas ! ! -lauryn & lt ; 33 
& amp ; , i 'm sure mom 'll have more good food waiting for you at home . enjoy the good ole bed & amp ; your own room with no roommates . 
happy mother 's day ! sent msg to mom and got her phone call . i wish one day we can live in the same city so i can take care of her . 
it 's midnight - i 'm outta here . happy mother 's day fellow mommies ! ! ! ( and to non-mommies too ) . may everyone have a special day ! ! ! 
i have a sunburn line on my back from the tag sticking out of my tank top all day ... .. ugh . i need aloe vera ! ! went to the park again 
oh and ps . since it is already 12:30 , i should probably say & quot ; happy mother 's day & quot ; to my mom and all the mothers out there ! 
to my moms . i love u so much , ur so independent & amp ; strong and i hope everything i do in life keeps u happy . love ur 1st born mel 
o/*\o ( high five ) to all of our fans ! it 's finally here ! i 'll write up a fancy news post shortly , wanted to get the mod itself out asap 
yes , we just need ppl to vote . get out the vote . ; ) ciao for now . till tomorrow ... is anybody listening ? yes , i am . night ! 
lol it 's funny but it 's not the back ... it 's all in the legs ; ) and i 've never hurt my back ! thank god ! thanks 4 watchin ! 
first happy mothers day second what is it that makes us think the way we do ? why do we feel the way we feel ? i dont know but i wish i did 
aww , its ok , we ended up getting in later than expected and didnt go ... i would of called you if we were able to , ... c u n austin , 
i 'm an incredibly happy person with 100 % energy . love to dance & amp ; laugh ... the only thing that i know.i 'm one of the most down to earth ppl 
mmm - home-made pizza ( that i helped to make ) , a home-made cheesecake ( to eat soon ) & amp ; family ... a nice day for mother & amp ; nanna 
i just got a call from my chimp buddies , want to join the party . loads to prepare now . wow this is great . cup of tea first i think . erm 
contemplating whether or not i will go to prom as i listen to my 80 's playlist . & quot ; somethings tellin me it might be you ! & quot ; stephen bishop 
but i didnt krystal spent the night last night..i dnt think i posted that . but ya , we laughed a lot . squirrel ! & amp ; house ! new inside jokes . 
mb i 'll try to do it once i 'm back down at the end of the summer ! well , have fun with the movie , i 'm off to watch lost myself 
is looking forward to tonight 's dinner date with mom ; is gymming this afternoon ; started & quot ; bawas kanin & quot ; ( less rice ) movement ; is celibate . 
nightlife commando is like , chanting . the music is cool . & amp ; now i 'm listening to inxs . the music in this song is amazing . the bass is win 
happy mothers day mam little bit of a hangover now : $ need to do everything for mam now , but i love her , so for one day i 'll do it . 
... and for the record ... this is the best its ever felt not to cross anything off my & quot ; to do & quot ; list at the end of the day 
i loved star trek . it was so awesome . and the effects were brilliant ! & quot ; live long and prosper. & quot ; hehe . i wan na see it again 
aaaw ... that 's very sweet of him . my girl friends gots to drag them hubbies just so we can & quot ; nite-out & quot ; . unless my beer . lol 
happy mother 's day to yall ( and me too ! ! ! ) my damn son takin my coolness for a weakness ... but it 's all good . keepin it all positive 
sorry 2 hear albert isnt well ? dont know whole story , so i 'll keep ya 'll both in my prayers . ( ( ( hugs ) ) ) 2 u both ! 
& quot ; vision of love & quot ; play now & quot ; i had the vision of luv n it was aaaaaoouoouoouu that u..turn out..toooo & quot ; mariah this ur part 
thank u , thank u , thank u for everything this weekend ! ! u guys are amazing . i 'll see u again at alpine ! thx for chattin w us 2 ! 
so great to hear from u again today ! u r the best ! can not wait to see u on the cruise ! ! ! & lt ; 3 cindy with the sign 
4:15 finally home from the city . - now time to head to sleep ! ! goodnight ! & amp ; happy mommy 's day to all the mother 's out there ! ! 
happy mother 's day & amp ; later on i ca n't wait to seein concert . lol . well ima see all of day 26 but i like him the most ; d 
good day to all of you ! ! another lindy day today ! level a , b , free tester at 20:00 ( olympiou diamanti 25 , 6th floor , thessaloniki ) ! ! 
hehe it 's an option if the ( advertising ) world was n't such a mess ! so i might in future ! we 're on same time yes . lï¿½get i dï¿½g ? 
have a friend that calls me & quot ; mother earth & quot ; when ever he seems me . nurturing is second nature to some . ( me ) have god babies . 
hehe , funny ( the midget thing ) ! cheer up alex , and wave from below is it that you are in germany right now ? .. or in spain ? ; d 
why ? i enjoy fancy meals on my own smtimes , thr 's joy in solitude , u can really enjoy the food & amp ; it 's lk a date with the world 
) i can relate to the frustration.i ruined my wp blog many times during updates.they warn you a few times. & quot ; back the ^ $ ! @ # up & quot ; 
you ? hungover ? never i am not hungover & amp ; i do n't know how . i think it may be my new superpower . is la whalen at home ? xxx 
do n't think i replied to you a while back ! ! my bad ! ! you ok ? ? i need your number so i can ring you from mcfly ! ! xxxxxxxxxx 
ok thank you so much..you are an angel.. like nick 's song & quot ; you are my little dream , a dream come true & quot ; i 'll support you 4 ever 
going to visit the family ! ! exited i get to see the cousins & amp ; & amp ; - i need starbucks bad had a crazy weekend got no sleep ! ! 
my mom & lt ; 3s tulips but if you were her mom , 80 years old and from bombay , what would your favourite flower be ? ? dm me with a suggestion 
admit it lewis , your car is a pile of ... i sense that he 's a bit of a bad looser though - he just needs to accept you dont always win f1 
hey savannah ! ! ! you rocked last night ur soooo awsome ! ! ! ! thanks 4 signing my ipod ! ! ! lovee u savannah ! ! ! & lt ; 3 
i 've always wanted 2 fly . if that 's all it takes 2 see the view from the sky , i 'll do it . just sitting in ur lap is easy ! 
i had an amazing birthday yesterday ! happy mother 's day mommi ! i miss u and love u , rip ! happy mother 's day to all of the moms out there ! 
i know it wo n't be true to the comic , so if the action , explosions , and effects are good enough , i 'm sure i 'll enjoy it , too . 
oh my god ! whats wrong with me ? : o football go away , stop creeping me , arrgghhhh ! come-on arsenal . ( y ) lmfao ! help ? ! : o 
happy mother 's day to all you mom 's . and to those that will be mother 's one day make sure you hug your mom , & amp ; watch twilight with her 
i already have a bulky desktop : i just want something slim and light ( ssd = yay ! ) & quot ; customer service & quot ; from the genius was awful . 
feeling fine , feeling great ! bout to nap until its time for me to go to my granny 's bbq . family all day ! ! ! is n't it the greatest ? 
its a beautiful day to be mothers day ! i love you so much , mom ! more than you can know ! happy mothers day to all the moms ! you rock ! 
if you hear my cry runnin thru her street am abt to freak come and rescue me ! ! ! ! man love joe 's voice at the rescue me part hot ! ! 
called my mom-could not bring myself to tell & quot ; happy mother 's day ! & quot ; lest it might be portrayed that i need a special day to call her ! 
it 's mothers day & amp ; happy day to all the mom 's out there . have a great day i know i will planting some flowers & amp ; family time ... 
lol and we 've been following each other for ages i love your hair btw ! it 's good , i finish on the 21st may , so not long now ! you ? 
do n't know me ... . but u r a quality writer to say the least . change is & quot ; always & quot ; good . am sure you 'll land well 
been 2 4 stores looking 4 ur bk - noone has it , ugh ! my kids r mad ! ha ! just ordered online on my phone , going home now ! ! 
i can relate . i used to do a lot of my best work after 2am in the quiet of night . now 6am wake ups to 3 kids , no more night owl 
